x,y,z
265947.1164,97108.33667,15
265997.184,96904.38112,15
266047.3525,96700.44819,15
266097.3193,96496.47001,15
266146.782,96292.37868,15
266195.4381,96088.10631,15
266242.9852,95883.58501,15
266289.1208,95678.74689,15
266333.5424,95473.52405,15
266388.17,95219.19794,15
266443.7799,94964.88897,15
266499.4133,94710.4829,15
266554.1115,94455.86551,15
266606.9155,94200.92254,15
266656.8665,93945.53978,15
266703.0058,93689.60298,15
266744.3744,93432.99791,15
266780.0136,93175.61034,15
266808.9646,92917.32604,15
266816.9055,92714.98594,15
266806.0205,92509.02086,15
266782.8907,92300.90371,15
266754.0972,92092.10743,15
266726.2213,91884.10494,15
266705.8441,91678.36916,15
266699.5468,91476.37303,15
266713.9106,91279.58945,15
266755.5165,91089.49138,15
266830.9459,90907.55171,15
266945.0214,90733.01113,15
267084.6141,90581.26328,15
267245.2212,90448.28591,15
267422.3395,90330.05678,15
267611.466,90222.55363,15
267808.0976,90121.75422,15
268007.7312,90023.6363,15
268205.8638,89924.17761,15
268397.9923,89819.35592,15
268579.6137,89705.14897,15
120557.4807,-53645.90357,25
120302.1279,-53381.29869,25
120040.79,-53121.52699,25
119776.0322,-52864.51712,25
119510.4194,-52608.19771,25
119246.5166,-52350.49738,25
118986.8887,-52089.34479,25
118734.1009,-51822.66855,25
118490.718,-51548.3973,25
118259.3052,-51264.45968,25
118042.4273,-50968.78432,25
117778.4704,-50562.12954,25
117536.0549,-50142.88605,25
117311.323,-49713.30304,25
117100.4171,-49275.62971,25
116899.4794,-48832.11526,25
116704.6522,-48385.0089,25
116512.0776,-47936.55981,25
116317.898,-47489.0172,25
116118.2557,-47044.63026,25
115909.2928,-46605.6482,25
115807.2232,-46405.632,25
115700.7679,-46207.44354,25
115591.7435,-46010.33074,25
115481.9664,-45813.54157,25
115373.2532,-45616.32397,25
115267.4204,-45417.92586,25
115166.2847,-45217.59521,25
115071.6624,-45014.57996,25
114985.3703,-44808.12804,25
114909.2247,-44597.4874,25
114868.5923,-44467.74248,25
114831.9869,-44336.65181,25
114799.2904,-44204.38456,25
114770.3851,-44071.1099,25
114745.153,-43936.99701,25
114723.4764,-43802.21505,25
114705.2373,-43666.9332,25
114690.3178,-43531.32062,25
114678.6002,-43395.54648,25
114669.9665,-43259.77996,25
114667.8288,-43192.66948,25
114668.2229,-43125.55912,25
114670.7802,-43058.45581,25
114675.1323,-42991.36648,25
114680.9106,-42924.29806,25
114687.7467,-42857.25748,25
114695.272,-42790.25167,25
114703.1182,-42723.28755,25
114710.9166,-42656.37205,25
114718.2988,-42589.51211,25
114893.3768,-40992.46271,25
115080.9124,-39396.77434,25
115280.096,-37802.41762,25
115490.118,-36209.36321,25
115710.1689,-34617.58172,25
115939.4392,-33027.04381,25
116177.1193,-31437.72011,25
116422.3996,-29849.58125,25
116674.4705,-28262.59788,25
116932.5226,-26676.74064,25
116956.379,-26539.34669,25
116982.2864,-26402.30628,25
117009.6574,-26265.51959,25
117037.9045,-26128.88675,25
117066.4403,-25992.30793,25
117094.6773,-25855.68327,25
117122.028,-25718.91294,25
117147.905,-25581.89709,25
117171.7207,-25444.53587,25
117192.8878,-25306.72944,25
117230.8859,-25017.59669,25
117263.4706,-24727.83242,25
117291.8087,-24437.57041,25
117317.0673,-24146.94448,25
117340.4132,-23856.0884,25
117363.0133,-23565.13599,25
117386.0345,-23274.22103,25
117410.6437,-22983.47733,25
117438.0077,-22693.03868,25
117469.2936,-22403.03888,25
117611.6751,-21145.68778,25
117749.7858,-19887.15508,25
117887.6794,-18628.2286,25
118029.4096,-17369.69618,25
118179.03,-16112.34563,25
118340.5943,-14856.96479,25
118518.1563,-13604.34148,25
118715.7696,-12355.26352,25
118937.4879,-11110.51875,25
119187.3649,-9870.894978,25
119213.8699,-9754.59082,25
119243.059,-9638.955574,25
119274.5259,-9523.891583,25
119307.864,-9409.301192,25
119342.6668,-9295.086743,25
119378.5277,-9181.150583,25
119415.0402,-9067.395053,25
119451.7979,-8953.722497,25
119488.3941,-8840.035259,25
119524.4223,-8726.235686,25
119660.6965,-8293.551898,25
119798.6927,-7861.410746,25
119938.2894,-7429.778149,25
120079.3656,-6998.620019,25
120221.7999,-6567.902275,25
120365.4711,-6137.59083,25
120510.2579,-5707.651601,25
120656.0391,-5278.050505,25
120802.6934,-4848.753457,25
120950.0995,-4419.726374,25
121060.7262,-4103.564043,25
121173.9126,-3788.289053,25
121288.888,-3473.635654,25
121404.8813,-3159.338104,25
121521.1216,-2845.130657,25
121636.838,-2530.747566,25
121751.2596,-2215.923086,25
121863.6154,-1900.391474,25
121973.1346,-1583.886979,25
122079.0462,-1266.143861,25
122207.6824,-842.1939243,25
122322.425,-413.1546992,25
122428.1944,19.11361405,25
122529.9112,452.7508117,25
122632.496,885.8966929,25
122740.8691,1316.691055,25
122859.9512,1743.273695,25
122994.6628,2163.784411,25
123149.9244,2576.363003,25
123330.6564,2979.149264,25
123686.1208,3657.001926,25
124073.9821,4316.316595,25
124489.9036,4959.29637,25
124929.5489,5588.144354,25
125388.5811,6205.063646,25
125862.6636,6812.257347,25
126347.4599,7411.928555,25
126838.6331,8006.280375,25
127331.8468,8597.515903,25
127822.7641,9187.838243,25
127888.996,9269.258623,25
127954.787,9351.723247,25
128020.7599,9434.401643,25
128087.5376,9516.463336,25
128155.7427,9597.077854,25
128225.9981,9675.414721,25
128298.9265,9750.643469,25
128375.1508,9821.93362,25
128455.2937,9888.454704,25
128539.978,9949.376246,25
129281.6207,10406.88522,25
130049.9012,10817.5417,25
130841.1772,11186.16594,25
131651.8064,11517.5782,25
132478.1465,11816.59876,25
133316.5552,12088.04786,25
134163.3902,12336.74578,25
135015.0093,12567.51276,25
135867.77,12785.16908,25
136718.0302,12994.535,25
136979.2542,13057.91898,25
137240.6622,13120.59699,25
137502.2678,13182.47809,25
137764.0843,13243.47132,25
138026.1253,13303.48571,25
138288.4042,13362.43031,25
138550.9347,13420.21415,25
138813.7302,13476.74629,25
139076.8041,13531.93576,25
139340.17,13585.6916,25
140673.2158,-6985.88669,35
140747.1569,-6992.236664,35
140821.0772,-6998.832831,35
140894.977,-7005.663258,35
140968.8567,-7012.716022,35
141042.7166,-7019.979189,35
141116.5571,-7027.440834,35
141190.3786,-7035.089024,35
141264.1814,-7042.911834,35
141337.966,-7050.897332,35
141411.7326,-7059.033593,35
142247.0785,-7183.048695,35
143071.461,-7363.329848,35
143885.4847,-7592.996537,35
144689.7544,-7865.168235,35
145484.8749,-8172.964427,35
146271.4507,-8509.504593,35
147050.0867,-8867.908208,35
147821.3876,-9241.294756,35
148585.958,-9622.783715,35
149344.4028,-10005.49457,35
149811.6792,-10252.87465,35
150269.5551,-10516.70568,35
150719.537,-10794.31389,35
151163.1318,-11083.02552,35
151601.8462,-11380.16682,35
152037.187,-11683.06404,35
152470.6608,-11989.04342,35
152903.7745,-12295.43119,35
153338.0346,-12599.55362,35
153774.9481,-12898.73693,35
154584.1724,-13441.98393,35
155394.973,-13983.37187,35
156205.9785,-14524.71312,35
157015.8178,-15067.82008,35
157823.1195,-15614.50514,35
158626.5122,-16166.58069,35
159424.6247,-16725.85912,35
160216.0858,-17294.15282,35
160999.5239,-17873.27417,35
161773.568,-18465.03557,35
162003.3035,-18643.15335,35
162233.614,-18821.40862,35
162463.4056,-19000.77254,35
162691.5845,-19182.2163,35
162917.0571,-19366.71109,35
163138.7295,-19555.22808,35
163355.5081,-19748.73844,35
163566.299,-19948.21337,35
163770.0086,-20154.62405,35
163965.543,-20368.94165,35
164094.7482,-20524.75805,35
164216.426,-20686.29332,35
164331.9048,-20852.53824,35
164442.5129,-21022.48363,35
164549.5787,-21195.12027,35
164654.4305,-21369.43897,35
164758.3966,-21544.43052,35
164862.8055,-21719.08573,35
164968.9854,-21892.39539,35
165078.2646,-22063.35031,35
92819.42439,15082.3596,10
92887.87611,14844.66107,10
92956.08991,14606.89292,10
93024.16773,14369.085,10
93092.21154,14131.26713,10
93160.32329,13893.46914,10
93228.60494,13655.72085,10
93297.15845,13418.0521,10
93366.08577,13180.4927,10
93435.48887,12943.0725,10
93505.46971,12705.82131,10
93651.51199,12215.15837,10
93798.55069,11724.79364,10
93946.45952,11234.68963,10
94095.11222,10744.80889,10
94244.38248,10255.11393,10
94394.14403,9765.567302,10
94544.27058,9276.131523,10
94694.63585,8786.769126,10
94845.11356,8297.442642,10
94995.57741,7808.114602,10
95184.32717,7228.525449,10
95388.59871,6652.317946,10
95601.8828,6078.086989,10
95817.67023,5504.427469,10
96029.45176,4929.93428,10
96230.71819,4353.202314,10
96414.96028,3772.826463,10
96575.66881,3187.401622,10
96706.33456,2595.522684,10
96800.44831,1995.78454,10
96832.09818,1616.264889,10
96838.0139,1236.098503,10
96823.35032,855.3776457,10
96793.26228,474.1945709,10
96752.90463,92.64154309,10
96707.43222,-289.1891811,10
96661.99988,-671.2053424,10
96621.76248,-1053.314678,10
96591.87484,-1435.424933,10
96577.49182,-1817.443845,10
96560.3207,-2463.373995,10
96530.61943,-3112.822729,10
96496.27047,-3764.257185,10
96465.1563,-4416.144504,10
96445.1594,-5066.951822,10
96444.16222,-5715.146279,10
96470.04725,-6359.195015,10
96530.69696,-6997.565165,10
96633.99381,-7628.723869,10
96787.82027,-8251.13827,10
96820.07563,-8351.73988,10
96857.38214,-8451.334583,10
96899.66364,-8549.438821,10
96946.84397,-8645.569037,10
96998.84695,-8739.241669,10
97055.59645,-8829.973163,10
97117.01628,-8917.279956,10
97183.0303,-9000.678494,10
97253.56234,-9079.685215,10
97328.53624,-9153.816566,10
97481.31633,-9287.267121,10
97642.6005,-9412.464947,10
97811.53225,-9528.92111,10
97987.25508,-9636.146688,10
98168.91247,-9733.652747,10
98355.64795,-9820.950359,10
98546.60499,-9897.550598,10
98740.92711,-9962.96453,10
98937.75781,-10016.70323,10
99136.24058,-10058.27777,10
99487.93072,-10115.71593,10
99850.11361,-10162.75514,10
100218.5647,-10195.22875,10
100589.0593,-10208.97011,10
100957.373,-10199.81256,10
101319.2811,-10163.58945,10
101670.559,-10096.13413,10
102006.9823,-9993.279938,10
102324.3262,-9850.860226,10
102618.3663,-9664.708339,10
102749.9627,-9547.270082,10
102859.434,-9411.196171,10
102949.9605,-9259.51777,10
103024.7223,-9095.266046,10
103086.8999,-8921.472163,10
103139.6735,-8741.167288,10
103186.2235,-8557.382586,10
103229.73,-8373.149224,10
103273.3734,-8191.498366,10
103320.334,-8015.461177,10
103437.8148,-7563.382186,10
103533.9101,-7106.628102,10
103613.0317,-6646.139275,10
103679.5913,-6182.856057,10
103738.0005,-5717.7188,10
103792.671,-5251.667855,10
103848.0145,-4785.643575,10
103908.4426,-4320.586309,10
103978.3669,-3857.436409,10
104062.1993,-3397.134228,10
104145.23,-3009.319684,10
104236.3984,-2623.285262,10
104333.52,-2238.556941,10
104434.4103,-1854.660707,10
104536.8849,-1471.122543,10
104638.7593,-1087.46843,10
104737.849,-703.2243523,10
104831.9696,-317.9162935,10
104918.9365,68.92976574,10
104996.5654,457.7878398,10
105122.5928,1351.119037,10
105188.2025,2261.268415,10
105215.1323,3181.680861,10
105225.1199,4105.801261,10
105239.9029,5027.074502,10
105281.219,5938.945474,10
105370.8059,6834.859063,10
105530.4013,7708.260157,10
105781.7428,8552.593644,10
106146.5682,9361.304408,10
106384.6686,9716.208257,10
106676.5424,10026.28586,10
107009.736,10302.13461,10
107371.7962,10554.35189,10
107750.2696,10793.53509,10
108132.7028,11030.2816,10
108506.6423,11275.18881,10
108859.6349,11538.85411,10
109179.2272,11831.87488,10
109452.9657,12164.84852,10
109549.93,12320.10634,10
109633.0432,12482.59254,10
109704.5744,12651.09133,10
109766.7926,12824.38688,10
109821.967,13001.26341,10
109872.3665,13180.50509,10
109920.2602,13360.89612,10
109967.9173,13541.22069,10
110017.6067,13720.26299,10
110071.5976,13896.80722,10
110177.106,14241.32028,10
110272.9957,14589.17694,10
110362.5481,14939.20468,10
110449.044,15290.23097,10
110535.7647,15641.08327,10
110625.9913,15990.58907,10
110723.0049,16337.57582,10
110830.0865,16680.87101,10
110950.5172,17019.30211,10
111087.5783,17351.69658,10
111172.9986,17526.28668,10
111269.115,17695.2149,10
111373.3035,17859.8741,10
111482.9401,18021.65714,10
111595.4007,18181.95689,10
111708.0614,18342.1662,10
111818.2982,18503.67795,10
111923.4871,18667.88499,10
112021.004,18836.18019,10
112108.225,19009.95641,10
112268.378,19403.98222,10
112399.4697,19810.09543,10
112509.8217,20224.71583,10
112607.7553,20644.26317,10
112701.5923,21065.15722,10
112799.6539,21483.81776,10
112910.2619,21896.66456,10
113041.7376,22300.11737,10
113202.4025,22690.59597,10
113400.5783,23064.52013,10
113497.1379,23211.66365,10
113603.6051,23351.44728,10
113718.5245,23484.86183,10
113840.4405,23612.89807,10
113967.8976,23736.5468,10
114099.4402,23856.79881,10
114233.6129,23974.64489,10
114368.9601,24091.07584,10
114504.0263,24207.08244,10
114637.356,24323.65549,10
115053.2204,24693.07918,10
115470.9675,25062.176,10
115891.8633,25428.58475,10
116317.1735,25789.94422,10
116748.1642,26143.89321,10
117186.1011,26488.07052,10
117632.2503,26820.11495,10
118087.8775,27137.6653,10
118554.2488,27438.36036,10
119032.6299,27719.83894,10
119190.1196,27800.80647,10
119352.1194,27871.92842,10
119517.6463,27935.38495,10
119685.717,27993.35627,10
119855.3482,28048.02256,10
120025.5568,28101.56399,10
120195.3595,28156.16077,10
120363.7732,28213.99307,10
120529.8146,28277.24109,10
120692.5006,28348.085,10
120998.2498,28497.24355,10
121299.7377,28654.62,10
121597.7628,28818.68137,10
121893.1234,28987.89471,10
122186.618,29160.72707,10
122479.045,29335.64549,10
122771.2028,29511.11701,10
123063.89,29685.60867,10
123357.9048,29857.58751,10
123654.0458,30025.52058,10
124121.982,30281.91523,10
124592.5686,30533.67825,10
125064.8438,30782.47821,10
125537.8462,31029.98369,10
126010.6143,31277.86328,10
126482.1866,31527.78557,10
126951.6015,31781.41911,10
127417.8975,32040.43251,10
127880.113,32306.49434,10
128337.2867,32581.27317,10
128649.7536,32775.77478,10
128960.3334,32973.45069,10
129268.9342,33174.32125,10
129575.4642,33378.40681,10
129879.8316,33585.72774,10
130181.9445,33796.30439,10
130481.7111,34010.15711,10
130779.0395,34227.30625,10
131073.8379,34447.77217,10
131366.0145,34671.57523,10
131505.1258,34785.3583,10
131639.5312,34905.28125,10
131770.7066,35029.3719,10
131900.1278,35155.65807,10
132029.2707,35282.16759,10
132159.6112,35406.92828,10
132292.6252,35527.96797,10
132429.7885,35643.31447,10
132572.5771,35750.99561,10
132722.4667,35849.03922,10
133295.6896,36171.68339,10
133884.5107,36463.48734,10
134486.5421,36728.87844,10
135099.3955,36972.28403,10
135720.6828,37198.13148,10
136348.0158,37410.84814,10
136979.0064,37614.86137,10
137611.2664,37814.59852,10
138242.4077,38014.48697,10
138870.0421,38218.95405,10
139021.5695,38266.79683,10
139174.3614,38310.61682,10
139328.0616,38351.53421,10
139482.3139,38390.66918,10
139636.762,38429.14192,10
139791.0498,38468.0726,10
139944.821,38508.58141,10
140097.7194,38551.78851,10
140249.3888,38598.8141,10
140399.4729,38650.77836,10
140983.2222,38837.83319,10
141568.4502,39034.89019,10
142134.1526,39276.86674,10
142712.2736,39567.2174,10
143318.4643,39884.70621,10
144000.0243,40180.00138,10
144400.8015,40384.82428,10
144859.5711,40624.0692,10
145185.8058,40784.9005,10
145577.0521,40989.73906,10
145831.5949,41120.18339,10
146210.5082,41258.55281,10
146530.3175,41313.3294,10
146702.325,41329.57466,10
146875.1328,41340.29508,10
147048.4686,41346.37516,10
147222.06,41348.69937,10
147395.6345,41348.15221,10
147568.9199,41345.61818,10
147741.6436,41341.98176,10
148063.4115,41320.87019,10
148384.8512,41276.91732,10
148705.9299,41217.38307,10
149026.6146,41149.52734,10
149346.8722,41080.61003,10
149666.6698,41017.89105,10
149985.9745,40968.6303,10
150304.7531,40940.08768,10
150622.9728,40939.5231,10
150940.6005,40974.19646,10
151394.0793,41087.26581,10
151828.6025,41257.30671,10
152248.7543,41470.82706,10
152659.1189,41714.33479,10
153064.2803,41974.33781,10
153468.8226,42237.34403,10
153877.3301,42489.86136,10
154294.3868,42718.39774,10
154724.5768,42909.46106,10
155172.4844,43049.55924,10
155694.6683,43162.15245,10
156223.2669,43250.93467,10
156756.7904,43316.14852,10
157293.7487,43358.03662,10
157832.6521,43376.84157,10
158372.0106,43372.80598,10
158910.3344,43346.17247,10
159446.1335,43297.18365,10
159977.9181,43226.08212,10
160504.1982,43133.11051,10
160644.4194,43103.63203,10
160784.0287,43071.07911,10
160922.9943,43035.59457,10
161061.2842,42997.32128,10
161198.8668,42956.40206,10
161335.7101,42912.97977,10
161471.7822,42867.19726,10
161607.0514,42819.19736,10
161741.4859,42769.12292,10
161875.0537,42717.11679,10
74862.29358,-61726.53833,25
74900.24471,-61455.82823,25
74936.10856,-61184.75564,25
74970.77969,-60913.47592,25
75005.15267,-60642.14441,25
75040.12204,-60370.91648,25
75076.58237,-60099.94747,25
75115.42821,-59829.39275,25
75157.55412,-59559.40767,25
75203.85466,-59290.14757,25
75255.22438,-59021.76782,25
75291.73975,-58864.08831,25
75335.55612,-58707.78521,25
75384.2922,-58552.4416,25
75435.56672,-58397.64055,25
75486.9984,-58242.96513,25
75536.20594,-58087.99841,25
75580.80808,-57932.32347,25
75618.42352,-57775.52338,25
75646.67099,-57617.18122,25
75663.1692,-57456.88005,25
75692.83823,-56423.47338,25
75661.78913,-55391.33138,25
75578.83945,-54360.53641,25
75452.80673,-53331.17082,25
75292.5085,-52303.31697,25
75106.76231,-51277.05721,25
74904.38569,-50252.47391,25
74694.19618,-49229.64941,25
74485.01132,-48208.66607,25
74285.64865,-47189.60624,25
74254.26013,-47039.58339,25
74217.77248,-46890.58094,25
74177.69595,-46742.30704,25
74135.5408,-46594.46984,25
74092.81728,-46446.77748,25
74051.03566,-46298.93811,25
74011.70618,-46150.65986,25
73976.33909,-46001.65088,25
73946.44467,-45851.61932,25
73923.53315,-45700.27332,25
73914.56875,-45589.61364,25
73913.545,-45478.20645,25
73918.14833,-45366.29971,25
73926.06518,-45254.1414,25
73934.98198,-45141.97949,25
73942.58519,-45030.06195,25
73946.56122,-44918.63676,25
73944.59653,-44807.95188,25
73934.37753,-44698.25528,25
73913.59069,-44589.79495,25
73827.45428,-44299.94074,25
73718.54808,-44018.71709,25
73590.91841,-43744.58639,25
73448.6116,-43476.01104,25
73295.67397,-43211.45344,25
73136.15186,-42949.37597,25
72974.0916,-42688.24104,25
72813.5395,-42426.51102,25
72658.54192,-42162.64832,25
72513.14516,-41895.11533,25
72033.54701,-41007.17373,25
71526.13045,-40129.71516,25
71003.04446,-39258.1303,25
70476.43803,-38387.80983,25
69958.46013,-37514.1444,25
69461.25975,-36632.52471,25
68996.98589,-35738.34142,25
68577.78751,-34826.98521,25
68215.8136,-33893.84675,25
67923.21315,-32934.31672,25
67830.53734,-32506.48409,25
67770.25371,-32073.91727,25
67736.6047,-31637.45325,25
67723.83271,-31197.92904,25
67726.1802,-30756.18166,25
67737.88958,-30313.0481,25
67753.20327,-29869.36538,25
67766.36372,-29425.9705,25
67771.61334,-28983.70047,25
67763.19458,-28543.39229,25
67752.57016,-28261.56822,25
67742.53063,-27979.7104,25
67732.76092,-27697.8359,25
67722.94596,-27415.96179,25
67712.77069,-27134.10514,25
67701.92005,-26852.28303,25
67690.07895,-26570.51251,25
67676.93234,-26288.81066,25
67662.16515,-26007.19455,25
67645.4623,-25725.68125,25
67611.17197,-25195.70842,25
